OTU_ID	E1	E2	E28	E3	E30	E7	E8	E9
otu21044	0	0	0	0	0	0	0	0
otu21045	0	0	0	0	0	0	0	0
otu21046	0	0	0	0	0	0	0	0
otu21047	0	0	0	0	0	0	0	0
otu21048	0	0	0	0	0	0	0	0
otu21049	0	0	0	0	0	0	0	0
otu21050	0	0	0	0	0	0	0	0
otu21051	0	0	0	0	0	0	0	0
otu21052	0	0	0	0	0	0	0	0
otu21053	0	0	0	0	0	0	0	0
otu21054	0	0	0	0	0	0	0	0
otu21055	0	0	0	0	0	0	0	0
otu21056	0	0	0	0	0	0	0	0
otu21057	0	0	0	0	0	0	0	0
otu21058	0	0	0	0	0	0	0	0
otu21059	0	0	0	0	0	0	0	0
otu21060	0	0	0	0	0	0	0	0
otu21061	0	0	0	0	0	0	0	0
otu21062	0	0	0	0	0	0	0	0
otu21063	0	0	0	0	0	0	0	0
otu21064	0	0	0	0	0	0	0	0
otu21065	0	0	0	0	0	0	0	0
otu21066	0	0	0	0	0	0	0	0
otu21067	0	0	0	0	0	0	0	0
otu21068	0	0	0	0	0	0	0	0
otu21069	0	0	0	0	0	0	0	0
otu21070	0	0	0	0	0	0	0	0
otu21071	0	0	0	0	0	0	0	0
otu21072	0	0	0	0	0	0	0	0
otu21073	0	0	0	0	0	0	0	0
otu21074	0	0	0	0	0	0	0	0
otu21075	0	0	0	0	0	0	0	0
otu21076	0	0	0	0	0	0	0	0
otu21077	0	0	0	0	0	0	0	0
otu21078	0	0	0	0	0	0	0	0
otu21079	0	0	0	0	0	0	0	0
otu21080	0	0	0	0	0	0	0	0
otu21081	0	0	0	0	0	0	0	0
otu21082	0	0	0	0	0	0	0	0
otu21083	0	0	0	0	0	0	0	0
otu21084	0	0	0	0	0	0	0	0
otu21085	0	0	0	0	0	0	0	0
otu21086	0	0	0	0	0	0	0	0
otu21087	0	0	0	0	0	0	0	0
otu21088	0	0	0	0	0	0	0	0
otu21089	0	0	0	0	0	0	0	0
otu21090	0	0	0	0	0	0	0	0
otu21091	0	0	0	0	0	0	0	0
otu21092	0	0	0	0	0	0	0	0
otu21093	0	0	0	0	0	0	0	0
otu21094	0	0	0	0	0	0	0	0
otu21095	0	0	0	0	0	0	0	0
otu21096	0	0	0	0	0	0	0	0
otu21097	0	0	0	0	0	0	0	0
otu21098	0	0	0	0	0	0	0	0
otu21099	0	0	0	0	0	0	0	0
otu21100	0	0	0	0	0	0	0	0
otu21101	0	0	0	0	0	0	0	0
otu21102	0	0	0	0	0	0	0	0
otu21103	0	0	0	0	0	0	0	0
otu21104	0	0	0	0	0	0	0	0
otu21105	0	0	0	0	0	0	0	0
otu21106	0	0	0	0	0	0	0	0
otu21107	0	0	0	0	0	0	0	0
otu21108	0	0	0	0	0	0	0	0
otu21109	0	0	0	0	0	0	0	0
otu21110	0	0	0	0	0	0	0	0
otu21111	0	0	0	0	0	0	0	0
otu21112	0	0	0	0	0	0	0	0
otu21113	0	0	0	0	0	0	0	0
otu21114	0	0	0	0	0	0	0	0
otu21115	0	0	0	0	0	0	0	0
otu21116	0	0	0	0	0	0	0	0
otu21117	0	0	0	0	0	0	0	0
otu21118	0	0	0	0	0	0	0	0
otu21119	0	0	0	0	0	0	0	0
otu21120	0	0	0	0	0	0	0	0
otu21121	0	0	0	0	0	0	0	0
otu21122	0	0	0	0	0	0	0	0
otu21123	0	0	0	0	0	0	0	0
otu21124	0	0	0	0	0	0	0	0
otu21125	0	0	0	0	0	0	0	0
otu21126	0	0	0	0	0	0	0	0
otu21127	0	0	0	0	0	0	0	0
otu21128	0	0	0	0	0	0	0	0
otu21129	0	0	0	0	0	0	0	0
otu21130	0	0	0	0	0	0	0	0
otu21131	0	0	0	0	0	0	0	0
otu21132	0	0	0	0	0	0	0	0
otu21133	0	0	0	0	0	0	0	0
otu21134	0	0	0	0	0	0	0	0
otu21135	0	0	0	0	0	0	0	0
otu21136	0	0	0	0	0	0	0	0
otu21137	0	0	0	0	0	0	0	0
otu21138	0	0	0	0	0	0	0	0
otu21139	0	0	0	0	0	0	0	0
otu21140	0	0	0	0	0	0	0	0
otu21141	0	0	0	0	0	0	0	0
otu21142	0	0	0	0	0	0	0	0
otu21143	0	0	0	0	0	0	0	0
otu21144	0	0	0	0	0	0	0	0
otu21145	0	0	0	0	0	0	0	0
otu21146	0	0	0	0	0	0	0	0
otu21147	0	0	0	0	0	0	0	0
otu21148	0	0	0	0	0	0	0	0
otu21149	0	0	0	0	0	0	0	0
otu21150	0	0	0	0	0	0	0	0
otu21151	0	0	0	0	0	0	0	0
otu21152	5	0	0	0	0	0	0	0
otu21153	5	0	0	0	0	0	0	0
otu21154	4	0	0	0	0	0	0	0
otu21155	5	0	0	0	0	0	0	0
otu21156	5	0	0	0	0	0	0	0
otu21157	5	0	0	0	0	0	0	0
otu21158	5	0	0	0	0	0	0	0
otu21159	4	0	0	0	0	0	0	0
otu21160	5	0	0	0	0	0	0	0
otu21161	5	0	0	0	0	0	0	0
otu21162	5	0	0	0	0	0	0	0
otu21163	4	0	0	0	0	0	0	0
otu21164	5	0	0	0	0	0	0	0
otu21165	5	0	0	0	0	0	0	0
otu21166	5	0	0	0	0	0	0	0
otu21167	5	0	0	0	0	0	0	0
otu21168	5	0	0	0	0	0	0	0
otu21169	5	0	0	0	0	0	0	0
otu21170	4	0	0	0	0	0	0	0
otu21171	5	0	0	0	0	0	0	0
otu21172	5	0	0	0	0	0	0	0
otu21173	4	0	0	0	0	0	0	0
otu21174	4	0	0	0	0	0	0	0
otu21175	4	0	0	0	0	0	0	0
otu21176	3	0	0	0	0	0	0	0
otu21177	5	0	0	0	0	0	0	0
otu21178	4	0	0	0	0	0	0	0
otu21179	3	0	0	0	0	0	0	0
otu21180	4	0	0	0	0	0	0	0
otu21181	5	0	0	0	0	0	0	0
otu21182	4	0	0	0	0	0	0	0
otu21183	4	0	0	0	0	0	0	0
otu21184	5	0	0	0	0	0	0	0
otu21185	4	0	0	0	0	0	0	0
otu21186	5	0	0	0	0	0	0	0
otu21187	5	0	0	0	0	0	0	0
otu21188	5	0	0	0	0	0	0	0
otu21189	4	0	0	0	0	0	0	0
otu21190	5	0	0	0	0	0	0	0
otu21191	4	0	0	0	0	0	0	0
otu21192	3	0	0	0	0	0	0	0
otu21193	4	0	0	0	0	0	0	0
otu21194	4	0	0	0	0	0	0	0
otu21195	5	0	0	0	0	0	0	0
otu21196	5	0	0	0	0	0	0	0
otu21197	4	0	0	0	0	0	0	0
otu21198	5	0	0	0	0	0	0	0
otu21199	4	0	0	0	0	0	0	0
otu21200	3	0	0	0	0	0	0	0
otu21201	2	0	0	0	0	0	0	0
otu21202	2	0	0	0	0	0	0	0
otu21203	2	0	0	0	0	0	0	0
otu21204	0	0	0	0	0	0	0	0
otu21205	0	0	0	0	0	0	0	0
otu21206	0	0	0	0	0	0	0	0
otu21207	0	0	0	0	0	0	0	0
otu21208	0	0	0	0	0	0	0	0
otu21209	0	0	0	0	0	0	0	0
otu21210	0	0	0	0	0	0	0	0
otu21211	0	0	0	0	0	0	0	0
otu21212	0	0	0	0	0	0	0	0
otu21213	0	0	0	0	0	0	0	0
otu21214	0	0	0	0	0	0	0	0
otu21215	0	0	0	0	0	0	0	0
otu21216	0	0	0	0	0	0	0	0
otu21217	0	0	0	0	0	0	0	0
otu21218	0	0	0	0	0	0	0	0
otu21219	0	0	0	0	0	0	0	0
otu21220	0	0	0	0	0	0	0	0
otu21221	0	0	0	0	0	0	0	0
otu21222	0	0	0	0	0	0	0	0
otu21223	0	0	0	0	0	0	0	0
otu21224	0	0	0	0	0	0	0	0
otu21225	0	0	0	0	0	0	0	0
otu21226	0	0	0	0	0	0	0	0
otu21227	0	0	0	0	0	0	0	0
otu21228	0	0	0	0	0	0	0	0
otu21229	0	0	0	0	0	0	0	0
otu21230	0	0	0	0	0	0	0	0
otu21231	0	0	0	0	0	0	0	0
otu21232	0	0	0	0	0	0	0	0
otu21233	0	0	0	0	0	0	0	0
otu21234	0	0	0	0	0	0	0	0
otu21235	0	0	2	0	0	0	0	0
otu21236	0	0	0	0	0	0	0	0
otu21237	0	0	0	0	0	0	0	0
otu21238	0	0	0	0	0	0	0	0
otu21239	0	0	0	0	0	0	0	0
otu21240	0	0	0	0	0	0	0	0
otu21241	0	0	0	0	0	0	0	0
otu21242	0	0	0	0	0	0	0	0
otu21243	0	0	0	0	0	0	0	0
otu21244	0	0	0	0	0	0	0	0
otu21245	0	0	0	0	0	0	0	0
otu21246	0	0	0	0	0	0	0	0
otu21247	0	0	0	0	0	0	0	0
otu21248	0	0	0	0	0	0	0	0
otu21249	0	0	0	0	0	0	0	0
otu21250	0	0	0	0	0	0	0	0
otu21251	0	0	0	0	0	0	0	0
otu21252	0	0	0	0	0	0	0	0
otu21253	0	0	0	0	0	0	0	0
otu21254	0	0	0	0	0	0	0	0
otu21255	0	0	0	0	0	0	0	0
otu21256	0	0	0	0	0	0	0	0
otu21257	0	0	0	0	0	0	0	0
otu21258	0	0	0	0	0	0	0	0
otu21259	0	0	0	0	0	0	0	0
otu21260	0	0	0	0	0	0	0	0
otu21261	0	0	0	0	0	0	0	0
otu21262	0	0	0	0	0	0	0	0
otu21263	0	0	0	0	0	0	0	0
otu21264	0	0	0	0	0	0	0	0
otu21265	0	0	0	0	0	0	0	0
otu21266	0	0	0	0	0	0	0	0
otu21267	0	0	0	0	0	0	0	0
otu21268	0	0	0	0	0	0	0	0
otu21269	0	0	0	0	0	0	0	0
otu21270	0	0	0	0	0	0	0	0
otu21271	0	0	0	0	0	0	0	0
otu21272	0	0	0	0	0	0	0	0
otu21273	0	0	0	0	0	0	0	0
otu21274	0	0	0	0	0	0	0	0
otu21275	0	0	0	0	0	0	0	0
otu21276	0	0	0	0	0	0	0	0
otu21277	0	0	0	0	0	0	0	0
otu21278	0	0	0	0	0	0	0	0
otu21279	0	0	0	0	0	0	0	0
otu21280	0	0	0	0	0	0	0	0
otu21281	0	0	0	0	0	0	0	0
otu21282	0	0	0	0	0	0	0	0
otu21283	0	0	0	0	0	0	0	0
otu21284	0	0	0	0	0	0	0	0
otu21285	0	0	0	0	0	0	0	0
otu21286	0	0	0	0	0	0	0	0
otu21287	0	0	0	0	0	0	0	0
otu21288	0	0	0	0	0	0	0	0
otu21289	0	0	0	0	0	0	0	0
otu21290	0	0	0	0	0	0	0	0
otu21291	0	0	0	0	0	0	0	0
otu21292	0	0	0	0	0	0	0	0
otu21293	0	0	0	0	0	0	0	0
otu21294	0	0	0	0	0	0	0	0
otu21295	0	0	0	0	0	0	0	0
otu21296	0	0	0	0	0	0	0	0
otu21297	0	0	0	0	0	0	0	0
otu21298	0	0	0	0	0	0	0	0
otu21299	0	0	0	0	0	0	0	0
otu21300	0	0	0	0	0	0	0	0
otu21301	0	0	0	0	0	0	0	0
otu21302	0	0	0	0	0	0	0	0
otu21303	0	0	0	0	0	0	0	0
otu21304	0	0	0	0	0	0	0	0
otu21305	0	0	0	0	0	0	0	0
otu21306	0	0	0	0	0	0	0	0
otu21307	0	0	0	0	0	0	0	0
otu21308	0	0	0	0	0	0	0	0
otu21309	0	0	0	0	0	0	0	0
otu21310	0	0	0	0	0	0	0	0
otu21311	0	0	0	0	0	0	0	0
otu21312	0	0	0	0	0	0	0	0
otu21313	0	0	0	0	0	0	0	0
otu21314	0	0	0	0	0	0	0	0
otu21315	0	0	0	0	0	0	0	0
otu21316	0	0	0	0	0	0	0	0
otu21317	0	0	0	0	0	0	0	0
otu21318	0	0	0	0	0	0	0	0
otu21319	0	0	0	0	0	0	0	0
otu21320	0	0	0	0	0	0	0	0
otu21321	0	0	0	0	0	0	0	0
otu21322	0	0	0	0	0	0	0	0
otu21323	0	0	0	0	0	0	0	0
otu21324	0	0	0	0	0	0	0	0
otu21325	0	0	0	0	0	0	0	0
otu21326	0	0	0	0	0	0	0	0
otu21327	0	0	0	0	0	0	0	0
otu21328	0	0	0	0	0	0	0	0
otu21329	0	0	0	0	0	0	0	0
otu21330	0	0	0	0	0	0	0	0
otu21331	0	0	0	0	0	0	0	0
otu21332	0	0	0	0	0	0	0	0
otu21333	0	0	0	0	0	0	0	0
otu21334	0	0	0	0	0	0	0	0
otu21335	0	0	0	0	0	0	0	0
otu21336	0	0	0	0	0	0	0	0
otu21337	0	0	0	0	0	0	0	0
otu21338	0	0	0	0	0	0	0	0
otu21339	0	0	0	0	0	0	0	0
otu21340	0	0	0	0	0	0	0	0
otu21341	0	0	0	0	0	0	0	0
otu21342	0	0	0	0	0	0	0	0
otu21343	0	0	0	0	0	0	0	0
otu21344	0	0	0	0	0	0	0	0
otu21345	0	0	0	0	0	0	0	0
otu21346	0	0	0	0	0	0	0	0
otu21347	0	0	0	0	0	0	0	0
otu21348	0	0	0	0	0	0	0	0
otu21349	0	0	0	0	0	0	0	0
otu21350	0	0	0	0	0	0	0	0
otu21351	0	0	0	0	0	0	0	0
otu21352	0	0	0	0	0	0	0	0
otu21353	0	0	0	0	0	0	0	0
otu21354	0	0	0	0	0	0	0	0
otu21355	0	0	0	0	0	0	0	0
otu21356	0	0	0	0	0	0	0	0
otu21357	0	0	0	0	0	0	0	0
otu21358	0	0	0	0	0	0	0	0
otu21359	0	0	0	0	0	0	0	0
otu21360	0	0	0	0	0	0	0	0
otu21361	0	0	0	0	0	0	0	0
otu21362	0	0	0	0	0	0	0	0
otu21363	0	0	0	0	0	0	0	0
otu21364	0	0	0	0	0	0	0	0
otu21365	0	0	0	0	0	0	0	0
otu21366	0	0	0	0	0	0	0	0
otu21367	0	0	0	0	0	0	0	0
otu21368	0	0	0	0	0	0	0	0
otu21369	0	0	0	0	0	0	0	0
otu21370	0	0	0	0	0	0	0	0
otu21371	0	0	0	0	0	0	0	0
otu21372	0	0	0	0	0	0	0	0
otu21373	0	0	0	0	0	0	0	0
otu21374	0	0	0	0	0	0	0	0
otu21375	0	0	0	0	0	0	0	0
otu21376	0	0	0	0	0	0	0	0
otu21377	0	0	0	0	0	0	0	0
otu21378	0	0	0	0	0	0	0	0
otu21379	0	0	0	0	0	0	0	0
otu21380	0	0	0	0	0	0	0	0
otu21381	0	0	0	0	0	0	0	0
otu21382	0	0	0	0	0	0	0	0
otu21383	0	0	0	0	0	0	0	0
otu21384	0	0	0	0	2	0	0	0
otu21385	0	0	0	0	0	0	0	0
otu21386	0	0	0	0	0	0	0	0
otu21387	0	0	0	0	0	0	0	0
otu21388	0	0	0	0	0	0	0	0
otu21389	0	0	0	0	0	0	0	0
otu21390	0	0	0	0	0	0	0	0
otu21391	0	0	0	0	0	0	0	0
otu21392	0	0	0	0	0	0	0	0
otu21393	0	0	0	0	0	0	0	0
otu21394	0	0	0	0	0	0	0	0
otu21395	0	0	0	0	0	0	0	0
otu21396	0	0	0	0	0	0	0	0
otu21397	0	0	0	0	0	0	0	0
otu21398	0	0	0	0	0	0	0	0
otu21399	0	0	0	0	0	0	0	0
otu21400	0	0	0	0	0	0	0	0
otu21401	0	0	0	0	0	0	0	0
otu21402	0	0	0	0	0	0	0	0
otu21403	0	0	0	0	0	0	0	0
otu21404	0	0	0	0	0	0	0	0
otu21405	0	0	0	0	0	0	0	0
otu21406	0	0	0	0	0	0	0	0
otu21407	0	0	0	0	0	0	0	0
otu21408	0	0	0	0	0	0	0	0
otu21409	0	0	0	0	0	0	0	0
otu21410	0	0	0	0	0	0	0	0
otu21411	0	0	0	0	0	0	0	0
otu21412	0	0	0	0	0	0	0	0
otu21413	0	0	0	0	0	0	0	0
otu21414	0	0	0	0	0	0	0	0
otu21415	0	0	0	0	0	0	0	0
otu21416	0	0	0	0	0	0	0	0
otu21417	0	0	0	0	0	0	0	0
otu21418	0	0	0	0	0	0	0	0
otu21419	0	0	0	0	0	0	0	0
otu21420	0	0	0	0	0	0	0	0
otu21421	0	0	0	0	0	0	0	0
otu21422	0	0	0	0	0	0	0	0
otu21423	0	0	0	0	0	0	0	0
otu21424	0	0	0	0	0	0	0	0
otu21425	0	0	0	0	0	0	0	0
otu21426	0	0	0	0	0	0	0	0
otu21427	0	0	0	0	0	0	0	0
otu21428	0	0	0	0	0	0	0	0
otu21429	0	0	0	0	0	0	0	0
otu21430	0	0	0	0	0	0	0	0
otu21431	0	0	0	0	0	0	0	0
otu21432	0	0	0	0	0	0	0	0
otu21433	0	0	0	0	0	0	0	0
otu21434	0	0	0	0	0	0	0	0
otu21435	0	0	0	0	0	0	0	0
otu21436	0	0	0	0	0	0	0	0
otu21437	0	0	0	0	0	0	0	0
otu21438	0	0	0	0	0	0	0	0
otu21439	0	0	0	0	0	0	0	0
otu21440	0	0	0	0	0	0	0	0
otu21441	0	0	0	0	0	0	0	0
otu21442	0	0	0	0	0	0	0	0
otu21443	0	0	0	0	0	0	0	0
otu21444	0	0	0	0	0	0	0	0
otu21445	0	0	0	0	0	0	0	0
otu21446	0	0	0	0	0	0	0	0
otu21447	0	0	0	0	0	0	0	0
otu21448	0	0	0	0	0	0	0	0
otu21449	0	0	0	0	0	0	0	0
otu21450	0	0	0	0	0	0	0	0
otu21451	0	0	0	0	0	0	0	0
otu21452	0	0	0	0	0	0	0	0
otu21453	0	0	0	0	0	0	0	0
otu21454	0	0	0	0	0	0	0	0
otu21455	0	0	0	0	0	0	0	0
otu21456	0	0	0	0	0	0	0	0
otu21457	0	0	0	0	0	0	0	0
otu21458	0	0	0	0	0	0	0	0
otu21459	0	0	0	0	0	0	0	0
otu21460	0	0	0	0	0	0	0	0
otu21461	0	0	0	0	0	0	0	0
otu21462	0	0	0	0	0	0	0	0
otu21463	0	0	0	0	0	0	0	0
otu21464	0	0	0	0	0	0	0	0
otu21465	0	0	0	0	0	0	0	0
otu21466	0	0	0	0	0	0	0	0
otu21467	0	0	0	0	0	0	0	0
otu21468	0	0	0	0	0	0	0	0
otu21469	0	0	0	0	0	0	0	0
otu21470	0	0	0	0	0	0	0	0
otu21471	0	0	0	0	0	0	0	0
otu21472	0	0	0	0	0	0	0	0
otu21473	0	0	0	0	0	0	0	0
otu21474	0	0	0	0	0	0	0	0
otu21475	0	0	0	0	0	0	0	0
otu21476	0	0	0	0	0	0	0	0
otu21477	0	0	0	0	0	0	0	0
otu21478	0	0	0	0	0	0	0	0
otu21479	0	0	0	0	0	0	0	0
otu21480	0	0	0	0	0	0	0	0
otu21481	0	0	0	0	0	0	0	0
otu21482	0	0	0	0	0	0	0	0
otu21483	0	0	0	0	0	0	0	0
otu21484	0	0	0	0	0	0	0	0
otu21485	0	0	0	0	0	0	0	0
otu21486	0	0	0	0	0	0	0	0
otu21487	0	0	0	0	0	0	0	0
otu21488	0	0	0	0	0	0	0	0
otu21489	0	0	0	0	0	0	0	0
otu21490	0	0	0	0	0	0	0	0
otu21491	0	0	0	0	0	0	0	0
otu21492	0	0	0	0	0	0	0	0
otu21493	0	0	0	0	0	0	0	0
otu21494	0	0	0	0	0	0	0	0
otu21495	0	0	0	0	0	0	0	0
otu21496	0	0	0	0	0	0	0	0
otu21497	0	0	0	0	0	0	0	0
otu21498	0	0	0	0	0	0	0	0
otu21499	0	0	0	0	0	0	0	0
otu21500	0	0	0	0	0	0	0	0
otu21501	0	0	0	0	0	0	0	0
otu21502	0	0	0	0	0	0	0	0
otu21503	0	0	0	0	0	0	0	0
otu21504	0	0	0	0	0	0	0	0
otu21505	0	0	0	0	0	0	0	0
otu21506	0	0	0	0	0	0	0	0
otu21507	0	0	0	0	0	0	0	0
otu21508	0	0	0	0	0	0	0	0
otu21509	0	0	0	0	0	0	0	0
otu21510	0	0	0	0	0	0	0	0
otu21511	0	0	0	0	0	0	0	0
otu21512	0	0	0	0	0	0	0	0
otu21513	0	0	0	0	0	0	0	0
otu21514	0	0	0	0	0	0	0	0
otu21515	0	0	0	0	0	0	0	2
otu21516	0	0	0	0	0	0	0	0
otu21517	0	0	0	0	0	0	0	0
otu21518	0	0	0	0	0	0	0	0
otu21519	0	0	0	0	0	0	0	0
otu21520	0	0	0	0	0	0	0	0
otu21521	0	0	0	0	0	0	0	0
otu21522	0	0	0	0	0	0	0	0
otu21523	0	0	0	0	0	0	0	0
otu21524	0	0	0	0	0	0	0	0
otu21525	0	0	0	0	0	0	0	0
otu21526	0	0	0	0	0	0	0	0
otu21527	0	0	0	0	0	0	0	0
otu21528	0	0	0	0	0	0	0	0
otu21529	0	0	0	0	0	0	0	0
otu21530	0	0	0	0	0	0	0	0
otu21531	0	0	0	0	0	0	0	0
otu21532	0	0	0	0	0	0	0	0
otu21533	0	0	0	0	0	0	0	0
otu21534	0	0	0	0	0	0	0	0
otu21535	0	0	0	0	0	0	0	0
otu21536	0	0	0	0	0	0	0	0
otu21537	0	0	0	0	0	0	0	0
otu21538	0	0	0	0	0	0	0	0
otu21539	0	0	0	0	0	0	0	0
otu21540	0	0	0	0	0	0	0	0
otu21541	0	0	0	0	0	0	0	0
otu21542	0	0	0	0	0	0	0	0
otu21543	0	0	0	0	0	0	0	0
otu21544	0	0	0	0	0	0	0	0
otu21545	0	0	0	0	0	0	0	0
otu21546	0	0	0	0	0	0	0	0
otu21547	0	0	0	0	0	0	0	0
otu21548	0	0	0	0	0	0	0	0
otu21549	0	0	0	0	0	0	0	0
otu21550	0	0	0	0	0	0	0	0
otu21551	0	0	0	0	0	0	0	0
otu21552	0	0	0	0	0	0	0	0
otu21553	0	0	0	0	0	0	0	0
otu21554	0	0	0	0	0	0	0	0
otu21555	0	0	0	0	0	0	0	0
otu21556	0	0	0	0	0	0	0	0
otu21557	0	0	0	0	0	0	0	0
otu21558	0	0	0	0	0	0	0	0
otu21559	0	0	0	0	0	0	0	0
otu21560	0	0	0	0	0	0	0	0
otu21561	0	0	0	0	0	0	0	0
otu21562	0	0	0	0	0	0	0	0
otu21563	0	0	0	0	0	0	0	0
otu21564	0	0	0	0	0	0	0	0
otu21565	0	0	0	0	0	0	0	0
otu21566	0	0	0	0	0	0	0	0
otu21567	0	0	0	0	0	0	0	0
otu21568	0	0	0	0	0	0	0	0
otu21569	0	0	0	0	0	0	0	0
otu21570	0	0	0	0	0	0	0	0
otu21571	0	0	0	0	0	0	0	0
otu21572	0	0	0	0	0	0	0	0
otu21573	0	0	0	0	0	0	0	0
otu21574	0	0	0	0	0	0	0	0
otu21575	0	0	0	0	0	0	0	0
otu21576	0	0	0	0	0	0	0	0
otu21577	0	0	0	0	0	0	0	0
otu21578	0	0	0	0	3	0	0	0
otu21579	0	0	0	0	0	0	0	0
otu21580	0	0	0	0	0	0	0	0
otu21581	0	0	0	0	0	0	0	0
otu21582	0	0	0	0	0	0	0	0
otu21583	0	0	0	0	0	0	0	0
otu21584	0	0	0	0	0	0	0	0
otu21585	0	0	0	0	0	0	0	0
otu21586	0	0	0	0	0	0	0	0
otu21587	0	0	0	0	0	0	0	0
otu21588	0	0	0	0	0	0	0	0
otu21589	0	0	0	0	0	0	0	0
otu21590	0	0	0	0	0	0	0	0
otu21591	0	0	0	0	0	0	0	0
otu21592	0	0	0	0	0	0	0	0
otu21593	0	0	0	0	0	0	0	0
otu21594	0	0	0	0	0	0	0	0
otu21595	0	0	0	0	0	0	0	0
otu21596	0	0	0	0	0	0	0	0
otu21597	0	0	0	0	0	0	0	0
otu21598	0	0	0	0	0	0	0	0
otu21599	0	0	0	0	0	0	0	0
otu21600	0	0	0	0	0	0	0	0
otu21601	0	0	0	0	0	0	0	0
otu21602	0	0	0	0	0	0	0	0
otu21603	0	0	0	0	0	0	0	0
otu21604	0	0	0	0	0	0	0	0
otu21605	0	0	0	0	0	0	0	0
otu21606	0	0	0	0	0	0	0	0
otu21607	0	0	0	0	0	0	0	0
otu21608	0	0	0	0	0	0	0	0
otu21609	0	0	0	0	0	0	0	0
otu21610	0	0	0	0	0	0	0	0
otu21611	0	0	0	0	0	0	0	0
otu21612	0	0	0	0	0	0	0	0
otu21613	0	0	0	0	0	0	0	0
otu21614	0	0	0	0	0	0	0	0
otu21615	0	0	0	0	0	0	0	0
otu21616	0	0	0	0	0	0	0	0
otu21617	0	0	0	0	0	0	0	0
otu21618	0	0	0	0	0	0	0	0
otu21619	0	0	0	0	0	0	0	0
otu21620	0	0	0	0	0	0	0	0
otu21621	0	0	0	0	0	0	0	0
otu21622	0	0	0	0	0	0	0	0
otu21623	0	0	0	0	0	0	0	0
otu21624	0	0	0	0	0	0	0	0
otu21625	0	0	0	0	0	0	0	0
otu21626	0	0	0	0	0	0	0	0
otu21627	0	0	0	0	0	0	0	0
otu21628	0	0	0	0	0	0	0	0
otu21629	0	0	0	0	0	0	0	0
otu21630	0	0	0	0	0	0	0	0
otu21631	0	0	0	0	0	0	0	0
otu21632	0	0	0	0	0	0	0	0
otu21633	0	0	0	0	0	0	0	0
otu21634	0	0	0	0	0	0	0	0
otu21635	0	0	0	0	0	0	0	0
otu21636	0	0	0	0	0	0	0	0
otu21637	0	0	0	0	0	0	0	0
otu21638	0	0	0	0	0	0	0	0
otu21639	0	0	0	0	0	0	0	0
otu21640	0	0	0	0	0	0	0	0
otu21641	0	0	0	0	0	0	0	0
otu21642	0	0	0	0	0	0	0	0
otu21643	0	0	0	0	0	0	0	0
otu21644	0	0	0	0	0	0	0	0
otu21645	0	0	0	0	0	0	0	0
otu21646	0	0	0	0	0	0	0	0
otu21647	0	0	0	0	0	0	0	0
otu21648	0	0	0	0	0	0	0	0
otu21649	0	0	0	0	0	0	0	0
otu21650	0	0	0	0	0	0	0	2
otu21651	0	0	0	0	0	0	0	0
otu21652	0	0	0	0	0	0	0	0
otu21653	0	0	0	0	0	0	0	0
otu21654	0	0	0	0	0	0	0	0
otu21655	0	0	0	0	0	0	0	0
otu21656	0	0	0	0	0	0	0	0
otu21657	0	0	0	0	0	0	0	0
otu21658	0	0	0	0	0	0	0	0
otu21659	0	0	0	0	0	0	0	0
otu21660	0	0	0	0	0	0	0	0
otu21661	0	0	0	0	0	0	0	0
otu21662	0	0	0	0	0	0	0	0
otu21663	0	0	0	0	0	0	0	0
otu21664	0	0	0	0	0	0	0	0
otu21665	0	0	0	0	0	0	0	0
otu21666	0	0	0	0	0	0	0	0
otu21667	0	0	0	0	0	0	0	0
otu21668	0	0	0	0	0	0	0	0
otu21669	0	0	0	0	0	0	0	0
otu21670	0	0	0	0	0	0	0	0
otu21671	0	0	0	0	0	0	0	0
otu21672	0	0	0	0	0	0	0	0
otu21673	0	0	0	0	0	0	0	0
otu21674	0	0	0	0	0	0	0	0
otu21675	0	0	0	0	0	0	0	0
otu21676	0	0	0	0	0	0	0	0
otu21677	0	0	0	0	0	0	0	0
otu21678	0	0	0	0	0	0	0	0
otu21679	0	0	0	0	0	0	0	0
otu21680	0	0	0	0	0	0	0	0
otu21681	0	0	0	0	0	0	0	0
otu21682	0	0	0	0	0	0	0	0
otu21683	0	0	0	0	0	0	0	0
otu21684	0	0	0	0	0	0	0	0
otu21685	0	0	0	0	0	0	0	0
otu21686	0	0	0	0	0	0	0	0
otu21687	0	0	0	0	0	0	0	0
otu21688	0	0	0	0	0	0	0	0
otu21689	0	0	0	0	0	0	0	0
otu21690	0	0	0	0	0	0	0	0
otu21691	0	0	0	0	0	0	0	0
otu21692	0	0	0	0	0	0	0	0
otu21693	0	0	0	0	0	0	0	0
otu21694	0	0	0	0	0	0	0	0
otu21695	0	0	0	0	0	0	0	0
otu21696	0	0	0	0	0	0	0	0
otu21697	0	0	0	0	0	0	0	0
otu21698	0	0	0	0	0	0	0	0
otu21699	0	0	0	0	0	0	0	0
otu21700	0	0	0	0	0	0	0	0
otu21701	0	0	0	0	0	0	0	0
otu21702	0	0	0	0	0	0	0	0
otu21703	0	0	0	0	0	0	0	0
otu21704	0	0	0	0	0	0	0	0
otu21705	0	0	0	0	0	0	0	0
otu21706	0	0	0	0	0	0	0	0
otu21707	0	0	0	0	0	0	0	0
otu21708	0	0	0	0	0	0	0	0
